Measurement,Unit,Latitude,Longitude,Date,Oceans,Regions,SubRegions,Sampling Method,Density Class
0.086392,pieces/m3,18.45,-76.83,1995-12-28,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.00864,pieces/m3,17.57,-85.97,1997-12-28,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,12.5,-62.03,1987-12-12,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00216,pieces/m3,12.68,-64.43,2000-12-05,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.782908,pieces/m3,19.62,-146.5,2012-10-27,Pacific Ocean,,,Neuston net,Medium
0.00216,pieces/m3,19.96,-146.64,2011-03-26,Pacific Ocean,,,Neuston net,Low
3.084044,pieces/m3,36.7966,-146.6179,2015-08-10,Pacific Ocean,,,Manta net,High
7.253,pieces/m3,32.8909,-140.3057,2009-08-11,Pacific Ocean,,,Manta net,High
0.01,pieces/m3,41.7463,-124.1842,2015-05-03,Pacific Ocean,,,Grab sample,Medium
0.442667,pieces/m3,41.263153,1.963507,2021-03-08,Atlantic Ocean,Mediterranean Sea,Balearic Sea,Manta net,Medium
0.012,pieces/m3,59.9816,-139.4554,2015-06-27,Pacific Ocean,Gulf of Alaska,,Grab sample,Medium
0.0,pieces/m3,3.48,-143.62,2010-07-12,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,5.28,-146.64,2012-04-12,Pacific Ocean,,,Neuston net,Very Low
0.051523,pieces/m3,54.768,-3.840167,2021-09-11,Atlantic Ocean,Irish Sea and St. George's Channel,,Neuston net,Medium
0.018357,pieces/m3,54.606333,-4.429,2017-01-14,Atlantic Ocean,Irish Sea and St. George's Channel,,Neuston net,Medium
0.0,pieces/m3,2.19,-135.73,2008-02-20,Pacific Ocean,,,Neuston net,Very Low
31.209877,pieces/m3,29.9987,-139.356,2015-08-03,Pacific Ocean,,,Manta net,Very High
2.372212,pieces/m3,30.1733,-140.705,2018-11-29,Pacific Ocean,,,Manta net,High
1.531306,pieces/m3,36.776667,-7.79,2013-10-16,Atlantic Ocean,,,Manta net,High
0.00432,pieces/m3,43.1,-64.21,1992-08-15,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,57.794333,-2.616,2018-01-14,Atlantic Ocean,North Sea,,Neuston net,Very Low
0.136692,pieces/m3,34.35,-64.57,1995-05-26,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,40.86,-68.75,2000-07-28,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,40.18,-70.73,2003-07-01,Atlantic Ocean,,,Neuston net,Very Low
0.01944,pieces/m3,39.1,-64.55,1992-05-16,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,29.9,-74.18,2008-04-03,Atlantic Ocean,,,Neuston net,Very Low
0.006,pieces/m3,21.31,-28.02,2014-11-30,Atlantic Ocean,,,Grab sample,Medium
0.050388,pieces/m3,35.31,-65.27,1999-05-26,Atlantic Ocean,,,Neuston net,Medium
0.034556,pieces/m3,34.22,-65.34,2001-05-29,Atlantic Ocean,,,Neuston net,Medium
0.0108,pieces/m3,24.22,-80.93,1998-03-29,Atlantic Ocean,,,Neuston net,Medium
0.00216,pieces/m3,25.48,-79.48,1999-03-30,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,25.68,-76.8,1997-05-17,Atlantic Ocean,,,Neuston net,Very Low
0.005708,pieces/m3,29.6,-55.84,2005-10-26,Atlantic Ocean,,,Neuston net,Medium
0.028076,pieces/m3,22.83,-69.17,1990-04-17,Atlantic Ocean,,,Neuston net,Medium
0.034556,pieces/m3,27.78,-67.52,2000-04-22,Atlantic Ocean,,,Neuston net,Medium
2119.167403,pieces/m3,21.516267,-87.391983,2018-05-18,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,Medium
0.0,pieces/m3,15.15,-70.6,1994-12-20,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,16.89,-63.88,2007-11-27,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,12.81,-59.99,1999-11-10,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,16.726333,-27.050333,2018-12-22,Atlantic Ocean,,,Manta net,Very Low
1.0,pieces/m3,12.751589,-22.485699,2015-11-15,Atlantic Ocean,,,Intake seawater pump,High
0.012552,pieces/m3,25.92,-75.6,1987-04-14,Atlantic Ocean,,,Neuston net,Medium
0.038661,pieces/m3,1.0645,-10.585833,2019-03-21,Atlantic Ocean,,,Manta net,Medium
0.00214,pieces/m3,17.64,-115.08,2002-12-13,Pacific Ocean,,,Neuston net,Low
0.00216,pieces/m3,16.88,-81.53,1995-12-28,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.008016,pieces/m3,19.82,-81.07,2008-04-25,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,13.4,-69.05,1993-12-20,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.0,pieces/m3,14.8,-60.14,1996-11-11,Atlantic Ocean,,,Neuston net,Very Low
2.712124,pieces/m3,25.28,-147.0,2008-10-19,Pacific Ocean,,,Neuston net,High
0.060476,pieces/m3,26.21,-144.53,2005-12-09,Pacific Ocean,,,Neuston net,Medium
0.026448,pieces/m3,41.18,-143.62,2003-07-17,Pacific Ocean,,,Neuston net,Medium
3.036667,pieces/m3,39.651,20.032,2015-04-25,Atlantic Ocean,Mediterranean Sea,Ionian Sea,Manta net,High
0.0,pieces/m3,26.05,-141.2,2003-11-10,Pacific Ocean,,,Neuston net,Very Low
2.23836,pieces/m3,30.999668,-135.406,2015-08-06,Pacific Ocean,,,Manta net,High
0.016427,pieces/m3,44.048367,-129.019067,2019-12-08,Pacific Ocean,,,Manta net,Medium
0.095032,pieces/m3,46.1,-124.36,2002-08-05,Pacific Ocean,,,Neuston net,Medium
0.0,pieces/m3,5.28,-146.64,2005-10-22,Pacific Ocean,,,Neuston net,Very Low
0.00216,pieces/m3,43.82,-69.5,1992-05-28,Atlantic Ocean,,,Neuston net,Low
0.008901,pieces/m3,60.8605,-0.762333,2019-01-11,Atlantic Ocean,North Sea,,Neuston net,Medium
0.0,pieces/m3,57.724667,-2.358,2014-11-28,Atlantic Ocean,North Sea,,Neuston net,Very Low
0.057847,pieces/m3,55.530167,-6.505833,2016-01-11,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.170799,pieces/m3,55.970333,-4.8105,2018-10-19,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.732867,pieces/m3,-24.9143,-8.2032,2011-01-18,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,41.43,-69.2,1997-06-26,Atlantic Ocean,,,Neuston net,Very Low
0.015244,pieces/m3,40.43,-70.74,2008-08-14,Atlantic Ocean,,,Neuston net,Medium
0.032396,pieces/m3,39.33,-65.77,1992-05-16,Atlantic Ocean,,,Neuston net,Medium
1.0,pieces/m3,37.997997,-12.218874,2015-11-05,Atlantic Ocean,,,Intake seawater pump,High
0.0,pieces/m3,44.34,-64.24,1999-07-18,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,42.51,-65.67,2007-09-04,Atlantic Ocean,,,Neuston net,Very Low
0.014396,pieces/m3,31.75,-69.11,2005-04-08,Atlantic Ocean,,,Neuston net,Medium
0.039596,pieces/m3,32.13,-64.63,2005-05-20,Atlantic Ocean,,,Neuston net,Medium
0.028076,pieces/m3,25.9,-57.2,2002-10-31,Atlantic Ocean,,,Neuston net,Medium
0.00432,pieces/m3,24.84,-65.48,2001-05-18,Atlantic Ocean,,,Neuston net,Low
0.049676,pieces/m3,22.8,-73.8,1990-04-14,Atlantic Ocean,,,Neuston net,Medium
0.150579,pieces/m3,28.3091,-37.4031,2013-06-21,Atlantic Ocean,,,Neuston net,Medium
0.016,pieces/m3,21.7247,-27.0357,2014-11-29,Atlantic Ocean,,,Grab sample,Medium
0.004,pieces/m3,37.6317,-76.4366,2015-10-12,Atlantic Ocean,,,Grab sample,Low
2115.655853,pieces/m3,22.282206,-97.798196,2018-04-08,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,Medium
0.035992,pieces/m3,25.36,-76.07,2006-03-31,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,22.93,-74.65,1995-02-17,Atlantic Ocean,,,Neuston net,Very Low
0.034556,pieces/m3,31.18,-56.85,1991-10-21,Atlantic Ocean,,,Neuston net,Medium
4.4,pieces/m3,27.8524,-82.4093,2016-11-07,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Plankton net,High
1000.0,pieces/m3,27.5737,-82.6868,2016-08-15,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very High
0.001792,pieces/m3,16.66,-59.06,2005-11-01,Atlantic Ocean,,,Neuston net,Low
0.012952,pieces/m3,17.69,-58.38,2007-10-29,Atlantic Ocean,,,Neuston net,Medium
0.004,pieces/m3,16.1198,-53.8882,2014-12-07,Atlantic Ocean,,,Grab sample,Low
0.0,pieces/m3,26.17,-79.28,1993-03-29,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,27.7,-79.29,1999-02-11,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,-7.73,-120.06,2001-12-23,Pacific Ocean,,,Neuston net,Very Low
0.004,pieces/m3,-2.52,-94.4,2016-04-28,Pacific Ocean,,,Grab sample,Low
0.006,pieces/m3,1.45,-87.033,1999-11-10,Pacific Ocean,,,Manta net,Medium
0.001964,pieces/m3,20.02,-70.32,2000-05-20,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,16.97,-62.88,1996-12-05,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.019864,pieces/m3,15.45,-62.03,1996-12-05,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,48.701083,-136.82175,2019-03-14,Pacific Ocean,,,Neuston net,Very Low
0.426723,pieces/m3,43.4446,8.0662,2014-06-26,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.582043,pieces/m3,43.023,6.280833,2016-06-03,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.0,pieces/m3,26.21,-144.53,2012-06-23,Pacific Ocean,,,Neuston net,Very Low
10.74915,pieces/m3,30.98986,-142.8715,2015-08-09,Pacific Ocean,,,Manta net,Very High
26.854787,pieces/m3,30.53,-145.04,2019-07-09,Pacific Ocean,,,Manta net,Very High
0.0,pieces/m3,24.03,-138.44,2007-10-19,Pacific Ocean,,,Neuston net,Very Low
0.00216,pieces/m3,26.05,-141.2,2012-02-10,Pacific Ocean,,,Neuston net,Low
0.0,pieces/m3,29.98,-140.0,2003-10-25,Pacific Ocean,,,Neuston net,Very Low
1.319333,pieces/m3,41.397303,2.21315,2021-02-27,Atlantic Ocean,Mediterranean Sea,Balearic Sea,Manta net,High
0.017663,pieces/m3,41.168333,9.63,2018-06-01,Atlantic Ocean,Mediterranean Sea,Tyrrhenian Sea,Manta net,Medium
7.0,pieces/m3,45.9863,-6.7093,2018-07-05,Atlantic Ocean,,,Intake seawater pump,High
0.026583,pieces/m3,57.710667,-6.199167,2015-01-15,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.048123,pieces/m3,57.900667,-5.845167,2022-01-09,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.323111,pieces/m3,56.129667,-4.897333,2018-10-21,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.284423,pieces/m3,-24.5847,-125.7344,2011-04-21,Pacific Ocean,,,Neuston net,Medium
0.0081,pieces/m3,41.13,-70.69,2001-10-15,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,41.12,-70.49,1998-08-21,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,41.83,-70.23,2002-07-12,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,41.57,-69.4,1993-08-10,Atlantic Ocean,,,Neuston net,Very Low
0.323625,pieces/m3,39.595,-13.568333,2014-08-05,Atlantic Ocean,,,Manta net,Medium
0.007,pieces/m3,32.303,-64.7397,2014-06-12,Atlantic Ocean,,,Grab sample,Medium
0.038876,pieces/m3,32.73,-64.33,1994-10-19,Atlantic Ocean,,,Neuston net,Medium
0.003,pieces/m3,32.6833,-62.5167,2015-05-25,Atlantic Ocean,,,Grab sample,Low
0.092872,pieces/m3,34.67,-66.21,1989-05-29,Atlantic Ocean,,,Neuston net,Medium
0.99568,pieces/m3,34.17,-64.37,1995-10-25,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,41.12,-71.09,1998-08-09,Atlantic Ocean,,,Neuston net,Very Low
0.0216,pieces/m3,32.13,-65.02,2000-10-23,Atlantic Ocean,,,Neuston net,Medium
0.00864,pieces/m3,21.62,-69.46,2006-02-18,Atlantic Ocean,,,Neuston net,Medium
0.00432,pieces/m3,21.3,-73.75,1996-04-11,Atlantic Ocean,,,Neuston net,Low
0.00432,pieces/m3,24.43,-72.43,1993-02-14,Atlantic Ocean,,,Neuston net,Low
0.051836,pieces/m3,31.0,-68.78,1991-05-03,Atlantic Ocean,,,Neuston net,Medium
0.054,pieces/m3,21.3517,-32.5617,2014-12-02,Atlantic Ocean,,,Grab sample,Medium
0.005,pieces/m3,33.76,-118.1551,2014-10-11,Pacific Ocean,,,Grab sample,Medium
0.040112,pieces/m3,24.2,-81.92,2007-01-01,Atlantic Ocean,,,Neuston net,Medium
0.0216,pieces/m3,25.6,-79.65,1997-03-28,Atlantic Ocean,,,Neuston net,Medium
0.01296,pieces/m3,25.62,-76.55,1992-04-25,Atlantic Ocean,,,Neuston net,Medium
0.376668,pieces/m3,28.907,-51.8931,2010-02-03,Atlantic Ocean,,,Neuston net,Medium
0.041036,pieces/m3,25.93,-58.0,1992-10-28,Atlantic Ocean,,,Neuston net,Medium
0.01944,pieces/m3,21.37,-58.67,1991-10-26,Atlantic Ocean,,,Neuston net,Medium
0.024684,pieces/m3,18.77,-60.59,2005-04-24,Atlantic Ocean,,,Neuston net,Medium
0.178,pieces/m3,16.5,-38.2522,2014-12-05,Atlantic Ocean,,,Grab sample,Medium
0.0,pieces/m3,24.29,-110.41,2002-11-05,Pacific Ocean,Gulf of California,,Neuston net,Very Low
0.0,pieces/m3,31.01,-78.76,2001-05-01,Atlantic Ocean,,,Neuston net,Very Low
0.0108,pieces/m3,27.08,-76.52,2004-02-17,Atlantic Ocean,,,Neuston net,Medium
4000.0,pieces/m3,27.9185,-82.5379,2016-06-08,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very High
0.0,pieces/m3,-2.53,-101.99,2001-12-15,Pacific Ocean,,,Neuston net,Very Low
26.0,pieces/m3,-3.1023,-35.6709,2018-04-29,Atlantic Ocean,,,Intake seawater pump,Very High
0.00216,pieces/m3,19.12,-106.06,2001-10-29,Pacific Ocean,,,Neuston net,Low
0.00432,pieces/m3,17.07,-76.4,1994-04-11,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,16.16,-74.36,2004-03-09,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.00648,pieces/m3,16.47,-79.02,1998-04-14,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,20.15,-147.77,2006-08-20,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,25.68,-143.09,2005-02-10,Pacific Ocean,,,Neuston net,Very Low
0.546338,pieces/m3,27.6269,-142.9212,2015-08-24,Pacific Ocean,,,Manta net,Medium
0.00216,pieces/m3,31.06,-143.46,2008-03-13,Pacific Ocean,,,Neuston net,Low
0.017552,pieces/m3,33.08,-147.02,2012-04-29,Pacific Ocean,,,Neuston net,Medium
0.994082,pieces/m3,38.1824,20.8171,2014-07-20,Atlantic Ocean,Mediterranean Sea,Ionian Sea,Manta net,Medium
6.487523,pieces/m3,33.07095,-133.2357,2015-09-10,Pacific Ocean,,,Manta net,High
0.109957,pieces/m3,36.960333,15.4725,2021-07-22,Atlantic Ocean,Mediterranean Sea,Ionian Sea,Manta net,Medium
16.963109,pieces/m3,39.80334,4.607777,2013-06-13,Atlantic Ocean,Mediterranean Sea,Western Basin,Neuston net,Very High
0.666638,pieces/m3,41.989333,7.451333,2021-10-02,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
1.69186,pieces/m3,44.38,8.9306,2013-07-23,Atlantic Ocean,Mediterranean Sea,Ligurian Sea,Manta net,High
0.0,pieces/m3,19.24,-143.41,2004-11-01,Pacific Ocean,,,Neuston net,Very Low
0.00432,pieces/m3,42.84,-69.17,2004-07-10,Atlantic Ocean,,,Neuston net,Low
0.0,pieces/m3,58.281333,-3.1475,2022-01-12,Atlantic Ocean,North Sea,,Neuston net,Very Low
0.048181,pieces/m3,-25.9512,-120.4278,2011-04-19,Pacific Ocean,,,Manta net,Medium
0.0,pieces/m3,21.42,-142.07,2009-06-02,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,28.04,-140.48,2009-10-22,Pacific Ocean,,,Neuston net,Very Low
1.137,pieces/m3,32.0809,-136.3499,2009-08-08,Pacific Ocean,,,Manta net,High
0.048335,pieces/m3,38.743167,-9.091667,2020-10-04,Atlantic Ocean,,,Manta net,Medium
0.103245,pieces/m3,35.0555,-7.661,2014-07-05,Atlantic Ocean,,,Manta net,Medium
0.00216,pieces/m3,42.38,-61.08,1994-07-14,Atlantic Ocean,,,Neuston net,Low
0.001,pieces/m3,46.23,-63.1456,2015-06-02,Atlantic Ocean,Gulf of St. Lawrence,,Grab sample,Low
0.0,pieces/m3,43.27,-63.66,2000-08-03,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,44.2,-69.01,1998-06-24,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,40.52,-67.62,1989-06-12,Atlantic Ocean,,,Neuston net,Very Low
0.00864,pieces/m3,41.88,-63.56,1995-07-14,Atlantic Ocean,,,Neuston net,Medium
0.036716,pieces/m3,35.88,-58.03,1991-10-19,Atlantic Ocean,,,Neuston net,Medium
0.809166,pieces/m3,32.81,-27.253333,2013-09-17,Atlantic Ocean,,,Manta net,Medium
0.863932,pieces/m3,28.11,-71.53,2000-06-03,Atlantic Ocean,,,Neuston net,Medium
0.0108,pieces/m3,35.11,-64.23,1998-10-20,Atlantic Ocean,,,Neuston net,Medium
0.032396,pieces/m3,35.71,-67.12,2001-07-07,Atlantic Ocean,,,Neuston net,Medium
0.00216,pieces/m3,30.51,-60.37,1998-10-25,Atlantic Ocean,,,Neuston net,Low
0.131748,pieces/m3,28.49,-58.73,2000-04-22,Atlantic Ocean,,,Neuston net,Medium
0.035996,pieces/m3,21.54,-69.53,2007-02-22,Atlantic Ocean,,,Neuston net,Medium
0.056156,pieces/m3,24.18,-70.07,1996-04-05,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,24.14189,-110.349147,2018-07-13,Pacific Ocean,Gulf of California,,PVC cylinder,Very Low
2115.655853,pieces/m3,27.916643,-110.775325,2018-06-19,Pacific Ocean,Gulf of California,,PVC cylinder,Medium
0.069424,pieces/m3,30.43,-74.83,2000-04-06,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,27.9456,-82.6943,2016-10-03,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very Low
0.01512,pieces/m3,16.44,-78.05,1987-12-21,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,13.97,-62.58,2003-12-09,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.000832,pieces/m3,15.35,-62.7,1995-12-08,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.018,pieces/m3,14.4813,-58.0162,2014-12-11,Atlantic Ocean,,,Grab sample,Medium
0.0,pieces/m3,11.18,-61.09,1998-11-13,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
3526.093089,pieces/m3,20.751055,-105.37303,2018-06-09,Pacific Ocean,,,PVC cylinder,Medium
0.0,pieces/m3,4.369,-84.8008,2016-09-25,Pacific Ocean,,,Grab sample,Very Low
0.006172,pieces/m3,19.01,-75.52,2005-03-09,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.003084,pieces/m3,19.73,-79.26,2001-03-09,Atlantic Ocean,Caribbean Sea,,Neuston net,Low
0.0,pieces/m3,16.3,-85.9,2004-04-18,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.018512,pieces/m3,15.47,-71.2,2003-12-24,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
0.0,pieces/m3,-16.7579,-147.562,2016-10-22,Pacific Ocean,,,Grab sample,Very Low
0.0,pieces/m3,20.15,-147.77,2005-12-20,Pacific Ocean,,,Neuston net,Very Low
0.0,pieces/m3,23.15,-144.69,2007-02-16,Pacific Ocean,,,Neuston net,Very Low
1.003069,pieces/m3,36.716517,2.788723,2018-11-29,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,High
0.305976,pieces/m3,41.6075,7.4315,2012-08-08,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.137618,pieces/m3,41.0245,17.374167,2021-07-01,Atlantic Ocean,Mediterranean Sea,Adriatic Sea,Manta net,Medium
0.09958,pieces/m3,43.0098,4.3971,2010-08-01,Atlantic Ocean,Mediterranean Sea,Western Basin,Neuston net,Medium
0.416385,pieces/m3,43.079833,6.26915,2016-08-11,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.977112,pieces/m3,43.0325,6.252,2015-10-30,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.0,pieces/m3,55.537167,-4.859167,2014-11-17,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Very Low
0.01461,pieces/m3,-26.47547,-105.36776,2015-11-02,Pacific Ocean,,,Neuston net,Medium
0.0,pieces/m3,28.04,-140.48,2009-05-17,Pacific Ocean,,,Neuston net,Very Low
0.003324,pieces/m3,27.33,-142.18,2006-12-23,Pacific Ocean,,,Neuston net,Low
0.02,pieces/m3,27.0,-135.0,1972-10-07,Pacific Ocean,,,Neuston net,Medium
1.511378,pieces/m3,36.84485,-132.94685,2015-09-07,Pacific Ocean,,,Manta net,High
0.0,pieces/m3,38.99,-65.09,2002-10-21,Atlantic Ocean,,,Neuston net,Very Low
0.005,pieces/m3,47.3001,-122.5335,2014-12-04,Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,,Grab sample,Medium
0.0,pieces/m3,44.55,-62.69,1990-08-16,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,43.12,-64.76,1989-07-22,Atlantic Ocean,,,Neuston net,Very Low
0.0,pieces/m3,42.93,-69.99,2007-07-10,Atlantic Ocean,,,Neuston net,Very Low
0.026032,pieces/m3,55.446167,-4.9365,2014-11-15,Atlantic Ocean,Inner Seas off the West Coast of Scotland,,Neuston net,Medium
0.056948,pieces/m3,33.72,-65.38,1994-05-23,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,33.65,-65.63,1995-06-01,Atlantic Ocean,,,Neuston net,Very Low
0.00864,pieces/m3,41.08,-70.9,1991-06-10,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,40.25,-70.23,1994-06-24,Atlantic Ocean,,,Neuston net,Very Low
0.238356,pieces/m3,23.78,-75.08,1993-05-13,Atlantic Ocean,,,Neuston net,Medium
0.030236,pieces/m3,23.23,-74.93,1996-02-19,Atlantic Ocean,,,Neuston net,Medium
0.00216,pieces/m3,20.92,-59.37,1998-11-01,Atlantic Ocean,,,Neuston net,Low
0.280776,pieces/m3,26.78,-73.9,1992-02-19,Atlantic Ocean,,,Neuston net,Medium
1.277268,pieces/m3,28.615167,-72.5195,2021-05-27,Atlantic Ocean,,,Manta net,High
1410.437236,pieces/m3,20.974583,-97.3069,2018-04-12,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,Medium
0.0,pieces/m3,20.480567,-97.006983,2018-04-14,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,Very Low
0.0,pieces/m3,23.98,-81.64,2005-03-27,Atlantic Ocean,,,Neuston net,Very Low
0.00648,pieces/m3,24.1,-82.08,2000-03-19,Atlantic Ocean,,,Neuston net,Medium
0.001272,pieces/m3,24.11,-83.36,2001-03-18,Atlantic Ocean,Gulf of Mexico,,Neuston net,Low
0.0054,pieces/m3,30.06,-75.7,1997-04-02,Atlantic Ocean,,,Neuston net,Medium
0.002056,pieces/m3,29.86,-77.94,2001-04-05,Atlantic Ocean,,,Neuston net,Low
0.015,pieces/m3,28.57,-77.2783,2014-04-24,Atlantic Ocean,,,Grab sample,Medium
0.013644,pieces/m3,26.2,-78.25,1993-05-07,Atlantic Ocean,,,Neuston net,Medium
0.00864,pieces/m3,26.31,-79.6,1997-03-29,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,27.7084,-82.6092,2016-08-15,Atlantic Ocean,Gulf of Mexico,Tampa Bay,Van Dorn sampler,Very Low
0.0,pieces/m3,18.2893,-64.277,2016-01-24,Atlantic Ocean,Caribbean Sea,,Grab sample,Very Low
0.0108,pieces/m3,17.97,-59.03,1993-11-02,Atlantic Ocean,,,Neuston net,Medium
0.025,pieces/m3,15.4657,-54.9102,2014-12-08,Atlantic Ocean,,,Grab sample,Medium
0.0,pieces/m3,15.6498,-51.0078,2014-12-08,Atlantic Ocean,,,Grab sample,Very Low
1410.437236,pieces/m3,25.297939,-108.533008,2018-06-15,Pacific Ocean,Gulf of California,,PVC cylinder,Medium
3526.093089,pieces/m3,31.022322,-114.832718,2018-07-04,Pacific Ocean,Gulf of California,,PVC cylinder,Medium
0.5,pieces/m3,-7.309898,-4.062083,2015-11-22,Atlantic Ocean,,,Intake seawater pump,Medium
0.001,pieces/m3,-0.898,-89.6147,2016-06-30,Pacific Ocean,,,Grab sample,Low
0.0,pieces/m3,16.85,-83.58,1996-02-28,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.009244,pieces/m3,17.68,-80.64,2007-12-10,Atlantic Ocean,Caribbean Sea,,Neuston net,Medium
4231.311707,pieces/m3,18.558117,-94.99345,2018-04-28,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,Medium
0.0,pieces/m3,11.63,-62.25,1994-12-09,Atlantic Ocean,Caribbean Sea,,Neuston net,Very Low
0.670899,pieces/m3,42.9838,9.3248,2010-07-16,Atlantic Ocean,Mediterranean Sea,Ligurian Sea,Neuston net,Medium
0.0,pieces/m3,-8.99,-140.0,2003-03-03,Pacific Ocean,,,Neuston net,Very Low
0.81936,pieces/m3,29.01001,-139.813,2015-07-29,Pacific Ocean,,,Manta net,Medium
0.757046,pieces/m3,36.731746,2.773019,2018-01-28,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
2.977333,pieces/m3,41.849824,3.147244,2021-02-21,Atlantic Ocean,Mediterranean Sea,Balearic Sea,Manta net,High
2.480667,pieces/m3,41.403637,2.2193,2020-12-01,Atlantic Ocean,Mediterranean Sea,Balearic Sea,Manta net,High
0.04557,pieces/m3,43.2654,5.3486,2018-10-16,Atlantic Ocean,Mediterranean Sea,Western Basin,Manta net,Medium
0.011544,pieces/m3,36.72,-60.33,2005-10-20,Atlantic Ocean,,,Neuston net,Medium
0.079912,pieces/m3,45.28,-58.22,2001-07-30,Atlantic Ocean,,,Neuston net,Medium
0.0,pieces/m3,42.66,-69.58,2002-08-06,Atlantic Ocean,,,Neuston net,Very Low
